id,text,label,reader_polarity,writer_polarity,user_id,split,text_orig,bertscore_p,bertscore_r,bertscore_f1
wrime_29476,みんな、がんばっているのに、なんで笑うんだろう。 死にたいな、って、心が折れながら、毎日、ちゃんと立っているのにね。 私、泣きそうになった。 今日は、少し、心が苦しくて、辛かったです。 会社、好きだけど、淋しいな。 人と、うまく話せもしないのよ。,neg,-2,-1,71,train,"なんで笑うんだろう
みんな頑張ってるのにね
死にたいなぁって心折られながら
毎日ちゃんと立ってるのにね。
私が泣きそうになった
なんか…今日は少し
心が苦しくて辛かったです
会社好きだけど
淋しいなぁ
人とうまく話せもしないのよ",0.89686745,0.9010143,0.8989361
wrime_1192,ほんまは、化粧品をたくさん買いたいです。,neg,-1,-1,2,train,ほんまはらたつわ 化粧品爆買いしたい,0.7313199,0.7121407,0.7216029
wrime_18208,去年から、新卒採用を始めました。 学生たちは、失敗を致命的だと思っています。最終面接に事情があって行けなくなった時、連絡が直前になってしまったからもうダメだと思っていました。 働き出したら、緊急のトラブルで周りに迷惑をかけることなんていくらでもあります。その後にどう対処するかが重要です。,neu,0,-2,31,train,"去年から新卒採用始めて思うこと

学生たちは失敗を致命的だと思っている。最終面接に事情があって行けなくなった時、連絡が直前になってしまったからもうダメだと思っていた。
働き出したら、緊急のトラブルで周りに迷惑をかけることなんていくらでもある。その後にどう対処するかが重要",0.9467453,0.9599379,0.9532959
wrime_13462,とても楽しみにしていたのに、この怒り。どこに向けたらいいんでしょう。,neg,-2,-2,18,train,めっちゃ楽しみにしてたのにな…。この憤り。どこに向けたらいいんや。,0.9074774,0.84950364,0.87753403
wrime_1086,自分は、ヒゲを生やす方がかっこいいと思っていました。,pos,1,1,2,train,自分はヒゲ生やした方がカッコいいタイプだった,0.8337537,0.8715147,0.8522161
wrime_12262,夜勤明けでも、昼間は寝て、通常の睡眠時間を取り戻す。ただし、2限に寝坊すると、事故になる。,neu,0,-1,17,train,夜勤明けでも昼間寝まくって通常通りの睡眠時間回収していく。尚2限寝坊は事故。,0.8699785,0.864375,0.86716765
wrime_6191,もぐらとネイチャー。。 なんだろう？ (※ この文は、「もぐらとネイチャー。。」という文を、文化庁や自治体の「やさしい日本語」指針に基づいて平易化したものです。元の文の重要な意味・意図・感情の極性は、必ず保持しています。,neu,0,0,9,train,"もぐらとネイチャー。。。
なんだろ？",0.7108826,0.8852027,0.78852326
wrime_23067,久しぶりに、古いゲームを買おうかな。,pos,1,1,55,train,久々に中古でゲームでも買おうかしら,0.8218975,0.83175087,0.8267948
wrime_18131,やばい、寝坊しそうです。,neg,-1,-1,30,train,やべー寝坊かな,0.74658436,0.7733681,0.75974023
wrime_31778,海外でフリーランスをするのは、日本に帰ってきた時、賃貸契約ができるかが大きな問題です。 実家に住む人にとっては、関係ない話です。 前払い制の賃貸をずっと続けるのは、今の僕の考えでは、人にオススメしません。,neg,-1,-1,76,train,"海外でフリーランスやるのは大いにありだが、日本に帰ってきた時、賃貸契約ができるかが最も大きな問題。
実家に住むから問題ない！という人にとっては関係ない話。

前払い制の賃貸をずっと続けていくという手もあるけど、今の僕の考えだと、人にオススメはしない。",0.930338,0.88688004,0.9080894
wrime_22046,日が暮れるのが早くなりましたね。,neu,0,-1,46,train,日が暮れるの早くなったなぁbySUMI,0.87716806,0.83928514,0.8578086
wrime_17158,ファスナーも仕切りもない、お受験用のバッグがあります(笑。,neu,0,-1,28,train,ファスナーも中の仕切りもない、お受験用のバッグならある(笑),0.93243307,0.92164207,0.9270061
wrime_17519,パンケーキは、小麦粉、卵、牛乳、砂糖などを混ぜて、フライパンで焼いた食べ物です。,neu,0,-2,30,train,パンケーキ,0.64837617,0.876858,0.74550366
wrime_7597,残業して、バドミントンをして、帰宅して、料理をして、MONSTER IDOL を見ることができて、今日は最強ですね。,pos,2,2,11,train,残業してバドミントンして帰宅して料理してMONSTERIDOLまで見れて今日最強だな,0.826334,0.8883537,0.8562222
wrime_1522,中国でVtuberが人気です。,neu,0,0,4,train,Vtuberって日本より中国で人気なんだと知った。,0.9039003,0.8164971,0.85797846
wrime_34644,名古屋駅に到着しました。これから始発で家に帰り、2時間後に会社に出社します。こんなスケジュールは、7年ぶりくらいです。,neu,0,-1,80,train,名古屋駅に到着。これから始発で帰宅して、2時間後に出社。こんなスケジュール、7年ぶりくらい。,0.9038463,0.93932295,0.92124325
wrime_1945,生活に困っている人が全員死んでも、税金の負担は減るから、むしろいいという考え方もあります。教育にお金をかけないと、国が滅びるという意見もあります。,neu,0,0,4,train,生活困窮者が全員死んでも税負担が減るからむしろいいまである。教育に金かけないと国が滅ぶ。,0.8198489,0.89479,0.85568166
wrime_22297,神宮で、嵐の花火の煙で野球が中断され、かわいそうでした。,neg,-1,0,48,train,神宮、嵐の花火の煙で野球中断わろたかわいそう,0.84426117,0.8682602,0.8560926
wrime_6964,やっと少し落ち着いたな、これからが大変そうですね。,neu,0,1,11,train,やっとちょっと落ち着いたなぁ、これからが大変な気もするけど,0.9158941,0.88396925,0.89964855
wrime_21907,諭吉のからあげは、とてもおいしいです！。,pos,1,2,46,train,諭吉のからあげしか勝たん！,0.84258246,0.8329053,0.8377159
wrime_21288,お父さんは、明日退院するらしいです。,pos,2,0,45,train,父親氏、明後日退院らしい。,0.798025,0.8234257,0.81052643
wrime_22796,12月3日はお休みです！嬉しいです！今回はそのままお休みできますように。,pos,2,2,54,train,12月3連休確定！！！嬉しい嬉しい嬉しい！！！今回はそのままそのまま、、お休みがきますように。,0.88881326,0.85473365,0.87144035
wrime_19180,うどんを、「ちー、ちー」と指差しながら、食事していた向かいの席の赤子が、急に私のことを指差して、「ちー、ちー」と言ったから、私はうどんを食べました。,pos,1,0,36,train,うどんを「ちー！ちー！」と指差しながら食事してた向かいの席の赤子が急に私のこと指差して「ちー！！」っていったから私はうどん。,0.89905775,0.9167651,0.9078251
wrime_13608,学校でドッジボールの試合を見に行った。最後の30秒で女の子がボールを当てられ、チームは全滅。女の子は泣き出し、もらい泣きしそうになった。スポーツはいいね。燃えるね。,neu,0,1,19,train,そういやこの休みは学校でドッジボールの試合をやるってんで見学に行ったのだけど、最後の30秒くらいで残ってた女の子がボール当てられてチーム全滅しちゃって、その子が思いっきり号泣してるのを見てもらい泣きしそうになった。スポーツは良いね。燃えるね。,0.90644413,0.8281238,0.8655158
wrime_33816,ネコタ」という名前になりました。,neu,0,2,79,train,湯婆婆みたいなもんか「猫珠というのかい？贅沢な名だねえ。今からお前の名前は（ネコタ）だ、カッコはつけ忘れるんじゃないよ。」,0.78111863,0.68004787,0.7270877
wrime_2641,あと2週間で、ペンタブが買えるようになります。,pos,2,2,6,train,あと２週間てペンタブ買えるぜー,0.79708964,0.84852624,0.82200414
wrime_31727,ブログのブックマークよりも、チャンネル登録やフォローをしてもらう方が、忘れ去られにくい感じがあります。 ブログのブックマークもとても便利ですが、チャンネル登録やフォローは、より忘れにくいです。,neu,0,0,76,train,"ブログのブックマークよりもチャンネル登録やフォローしてもらう方が、忘れ去られにくい感じあるなぁ(;^ω^)
ブログのブックマークも凄く便利なんだけどね。",0.8894421,0.82732785,0.8572613
wrime_34048,まだ仕事をしています。,neg,-1,-2,79,train,でもまだ仕事…,0.73339164,0.74760723,0.7404312
wrime_18747,つまり、見ているという意味です。,neu,0,0,35,train,つまり‥見てます！（見ているとは言っていない）,0.83111346,0.7966608,0.8135225
